Yelp_id	Address	Name	Price	Rating	Review Count	Latitude	Longitude	City	Zipcode	Category1	Category2	Category3	County	Tract
mediterranean-express-grill-montebello	{'address1': '1616 Montebello Town Ctr', 'address2': '', 'address3': 'Montebello Town Ctr', 'city': 'Montebello', 'zip_code': '90640', 'country': 'US', 'state': 'CA', 'display_address': ['1616 Montebello Town Ctr', 'Montebello Town Ctr', 'Montebello, CA 90640']}	Mediterranean Express Grill	1	3.5	98	-118.08688479999999	34.036826700000006	Montebello	90640	Mediterranean			Los Angeles County	530003.0
gen-korean-bbq-house-alhambra	{'address1': '68 W Main St', 'address2': '', 'address3': '', 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['68 W Main St', 'Alhambra, CA 91801']}	Gen Korean BBQ House	2	4.0	2306	-118.12763700000001	34.094547999999996	Alhambra	91801	Korean	Barbeque	Asian Fusion	Los Angeles County	481001.0
shanghai-no-1-seafood-san-gabriel-2	{'address1': '250 W Valley Blvd', 'address2': 'Ste M', 'address3': '', 'city': 'San Gabriel', 'zip_code': '91776', 'country': 'US', 'state': 'CA', 'display_address': ['250 W Valley Blvd', 'Ste M', 'San Gabriel, CA 91776']}	Shanghai No. 1 Seafood	2	3.0	514	-118.10330788881399	34.0788473774584	San Gabriel	91776	Seafood	Dim Sum	Shanghainese	Los Angeles County	481401.0
batibionicos-ice-cream-and-desserts-pico-rivera-5	{'address1': '9425 Telegraph Rd', 'address2': 'Ste 101', 'address3': '', 'city': 'Pico Rivera', 'zip_code': '90660', 'country': 'US', 'state': 'CA', 'display_address': ['9425 Telegraph Rd', 'Ste 101', 'Pico Rivera, CA 90660']}	Batibionicos Ice Cream and Desserts	1	5.0	47	-118.1016953	33.9553564	Pico Rivera	90660	Ice Cream & Frozen Yogurt	Juice Bars & Smoothies	Creperies	Los Angeles County	502601.0
turnbulls-tavern-whittier-2	{'address1': '7011 Greenleaf Ave', 'address2': '', 'address3': None, 'city': 'Whittier', 'zip_code': '90602', 'country': 'US', 'state': 'CA', 'display_address': ['7011 Greenleaf Ave', 'Whittier, CA 90602']}	Turnbull's Tavern	2	4.0	71	-118.03772	33.978629999999995	Whittier	90602	Bars	American (Traditional)		Los Angeles County	501504.0
rice-tea-el-monte-2	{'address1': '10404 Valley Blvd', 'address2': None, 'address3': '', 'city': 'El Monte', 'zip_code': '91731', 'country': 'US', 'state': 'CA', 'display_address': ['10404 Valley Blvd', 'El Monte, CA 91731']}	Rice+Tea	1	4.0	73	-118.046456694443	34.076189185745804	El Monte	91731	Asian Fusion	Bubble Tea	Coffee & Tea	Los Angeles County	432801.0
wendys-tortas-los-angeles-2	{'address1': '2603 N Main St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90031', 'country': 'US', 'state': 'CA', 'display_address': ['2603 N Main St', 'Los Angeles, CA 90031']}	Wendy's Tortas	1	3.5	158	-118.21526000000001	34.066114899999995	Los Angeles	90031	Mexican	Breakfast & Brunch	Hot Dogs	Los Angeles County	199900.0
sarita-takos-east-los-angeles	{'address1': 'Telegraph Rd', 'address2': '', 'address3': None, 'city': 'East Los Angeles', 'zip_code': '90022', 'country': 'US', 'state': 'CA', 'display_address': ['Telegraph Rd', 'East Los Angeles, CA 90022']}	Sarita Takos		5.0	2	-118.164265352791	34.0131305283696	East Los Angeles	90022	Street Vendors	Hot Dogs	Mexican	Los Angeles County	531702.0
baja-cali-fish-and-tacos-alhambra-9	{'address1': '31 E Main St', 'address2': '', 'address3': None, 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['31 E Main St', 'Alhambra, CA 91801']}	Baja Cali Fish & Tacos	1	4.0	70	-118.1261967	34.0956575	Alhambra	91801	Mexican	Seafood		Los Angeles County	480302.0
blazing-stone-pizza-los-angeles	{'address1': '3501 Monterey Rde', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90032', 'country': 'US', 'state': 'CA', 'display_address': ['3501 Monterey Rde', 'Los Angeles, CA 90032']}	Blazing Stone Pizza	2	4.5	240	-118.18771000000001	34.08645	Los Angeles	90032	Pizza	Salad	Sandwiches	Los Angeles County	201301.0
wilsons-bbq-rib-shack-alhambra-2	{'address1': '300 N El Molino St', 'address2': None, 'address3': '', 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['300 N El Molino St', 'Alhambra, CA 91801']}	Wilson's BBQ Rib Shack		5.0	3	-118.1176031	34.1037561	Alhambra	91801	Barbeque	Food Trucks		Los Angeles County	480302.0
troys-burgers-los-angeles	{'address1': '4805 Valley Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90032', 'country': 'US', 'state': 'CA', 'display_address': ['4805 Valley Blvd', 'Los Angeles, CA 90032']}	Troy's Burgers	1	3.5	127	-118.180003130328	34.0664052225371	Los Angeles	90032	Burgers			Los Angeles County	201601.0
vargas-mexicatessen-pico-rivera	{'address1': '4608 Durfee Ave', 'address2': '', 'address3': '', 'city': 'Pico Rivera', 'zip_code': '90660', 'country': 'US', 'state': 'CA', 'display_address': ['4608 Durfee Ave', 'Pico Rivera, CA 90660']}	Vargas Mexicatessen	1	4.0	66	-118.07730102539101	34.005096435546896	Pico Rivera	90660	Delis	Mexican		Los Angeles County	500402.0
d-j-burger-los-angeles	{'address1': '4830 S Eastern Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90040', 'country': 'US', 'state': 'CA', 'display_address': ['4830 S Eastern Ave', 'Los Angeles, CA 90040']}	D J Burger	1	4.0	21	-118.160888671875	33.989616394043004	Los Angeles	90040	Burgers			Los Angeles County	532304.0
la-favorita-los-angeles-2	{'address1': '600 N Brannick Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90063', 'country': 'US', 'state': 'CA', 'display_address': ['600 N Brannick Ave', 'Los Angeles, CA 90063']}	La Favorita	1	4.5	13	-118.17765045166	34.0434226989746	Los Angeles	90063	Mexican			Los Angeles County	531000.0
meat-bowl-south-gate	{'address1': '8122 Long Beach Blvd', 'address2': '', 'address3': '', 'city': 'South Gate', 'zip_code': '90280', 'country': 'US', 'state': 'CA', 'display_address': ['8122 Long Beach Blvd', 'South Gate, CA 90280']}	Meat Bowl	1	5.0	118	-118.224787135968	33.964219810726696	South Gate	90280	Chinese			Los Angeles County	535501.0
pho-ly-thuong-kiet-monterey-park-4	{'address1': '580 E Garvey Ave', 'address2': '', 'address3': None, 'city': 'Monterey Park', 'zip_code': '91755', 'country': 'US', 'state': 'CA', 'display_address': ['580 E Garvey Ave', 'Monterey Park, CA 91755']}	Pho Ly Thuong Kiet		4.0	14	-118.11405	34.06225	Monterey Park	91755	Vietnamese			Los Angeles County	482202.0
stinkin-crawfish-downey-downey	{'address1': '8240 Firestone Blvd', 'address2': None, 'address3': '', 'city': 'Downey', 'zip_code': '90241', 'country': 'US', 'state': 'CA', 'display_address': ['8240 Firestone Blvd', 'Downey, CA 90241']}	Stinkin Crawfish - Downey	2	4.0	522	-118.133603855968	33.9402510970831	Downey	90241	Cajun/Creole	Seafood	Live/Raw Food	Los Angeles County	551300.0
t4-tea-for-u-alhambra	{'address1': '16 W Main St', 'address2': None, 'address3': '', 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['16 W Main St', 'Alhambra, CA 91801']}	T4 Tea For U	1	4.0	133	-118.12711999999999	34.09475	Alhambra	91801	Bubble Tea	Coffee & Tea	Cafes	Los Angeles County	481001.0
williams-donuts-monterey-park	{'address1': '309 S Garfield Ave', 'address2': '', 'address3': '', 'city': 'Monterey Park', 'zip_code': '91754', 'country': 'US', 'state': 'CA', 'display_address': ['309 S Garfield Ave', 'Monterey Park, CA 91754']}	William's Donuts	1	4.0	43	-118.12352	34.05943	Monterey Park	91754	Donuts	Coffee & Tea	Burgers	Los Angeles County	482201.0
el-sarape-los-angeles-2	{'address1': '2522 1st St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90033', 'country': 'US', 'state': 'CA', 'display_address': ['2522 1st St', 'Los Angeles, CA 90033']}	El Sarape	1	4.5	62	-118.20806	34.04255	Los Angeles	90033	Mexican	Seafood		Los Angeles County	204300.0
carols-cafe-santa-fe-springs	{'address1': '10016 Pioneer Blvd', 'address2': 'Ste 111', 'address3': '', 'city': 'Santa Fe Springs', 'zip_code': '90670', 'country': 'US', 'state': 'CA', 'display_address': ['10016 Pioneer Blvd', 'Ste 111', 'Santa Fe Springs, CA 90670']}	Carol's Cafe	1	4.0	42	-118.079994763824	33.94595099133839	Santa Fe Springs	90670	Sandwiches	Cafes	Breakfast & Brunch	Los Angeles County	502700.0
tasty-garden-alhambra	{'address1': '288 W Valley Blvd', 'address2': 'Ste 110', 'address3': '', 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['288 W Valley Blvd', 'Ste 110', 'Alhambra, CA 91801']}	Tasty Garden	2	3.5	774	-118.12520900000001	34.078245	Alhambra	91801	Chinese			Los Angeles County	481606.0
fresh-griller-downey-3	{'address1': '8855 Apollo Way', 'address2': '', 'address3': '', 'city': 'Downey', 'zip_code': '90242', 'country': 'US', 'state': 'CA', 'display_address': ['8855 Apollo Way', 'Downey, CA 90242']}	Fresh Griller	1	4.0	209	-118.131833262742	33.923183660026304	Downey	90242	Salad	Wraps	American (Traditional)	Los Angeles County	551101.0
spirit-house-bar-monterey-park	{'address1': '123 S Lincoln Ave', 'address2': 'Fl 2', 'address3': '', 'city': 'Monterey Park', 'zip_code': '91755', 'country': 'US', 'state': 'CA', 'display_address': ['123 S Lincoln Ave', 'Fl 2', 'Monterey Park, CA 91755']}	Spirit House Bar	2	3.5	191	-118.1216	34.061659999999996	Monterey Park	91755	American (New)	Lounges		Los Angeles County	482201.0
our-times-cafe-alhambra	{'address1': '301 W Main St', 'address2': '', 'address3': None, 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['301 W Main St', 'Alhambra, CA 91801']}	Our Times Cafe	1	3.0	133	-118.130320481127	34.0937228933916	Alhambra	91801	Coffee & Tea	Cafes	Noodles	Los Angeles County	480304.0
mariscos-el-chavalon-maywood	{'address1': '5516 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Maywood', 'zip_code': '90270', 'country': 'US', 'state': 'CA', 'display_address': ['5516 Atlantic Ave', 'Maywood, CA 90270']}	Mariscos El Chavalon	2	3.5	41	-118.18454469444299	33.9911996453473	Maywood	90270	Mexican	Seafood		Los Angeles County	533701.0
meet-tea-temple-city	{'address1': '5817 Rosemead Blvd', 'address2': None, 'address3': '', 'city': 'Temple City', 'zip_code': '91780', 'country': 'US', 'state': 'CA', 'display_address': ['5817 Rosemead Blvd', 'Temple City, CA 91780']}	Meet Tea	1	4.0	388	-118.0737864	34.105579999999996	Temple City	91780	Bubble Tea	Coffee & Tea	Taiwanese	Los Angeles County	480101.0
tacos-arandinos-los-angeles	{'address1': '4752 Eagle St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90022', 'country': 'US', 'state': 'CA', 'display_address': ['4752 Eagle St', 'Los Angeles, CA 90022']}	Tacos Arandinos	1	4.5	16	-118.16288	34.028625	Los Angeles	90022	Food Trucks	Mexican		Los Angeles County	531603.0
golden-ox-burgers-montebello	{'address1': '902 W Whittier Blvd', 'address2': '', 'address3': '', 'city': 'Montebello', 'zip_code': '90640', 'country': 'US', 'state': 'CA', 'display_address': ['902 W Whittier Blvd', 'Montebello, CA 90640']}	Golden Ox Burgers	1	3.0	94	-118.10986000000001	34.0107	Montebello	90640	Burgers	Breakfast & Brunch		Los Angeles County	530102.0
tokyo-shabu-shabu-monterey-park	{'address1': '141 N Atlantic Blvd', 'address2': 'Ste 100B', 'address3': 'Mar Center', 'city': 'Monterey Park', 'zip_code': '91754', 'country': 'US', 'state': 'CA', 'display_address': ['141 N Atlantic Blvd', 'Ste 100B', 'Mar Center', 'Monterey Park, CA 91754']}	Tokyo Shabu Shabu	2	3.5	749	-118.13446479629499	34.0644899722836	Monterey Park	91754	Japanese	Asian Fusion	Hot Pot	Los Angeles County	481714.0
marie-callenders-whittier-5	{'address1': '12402 E Washington Blvd', 'address2': '', 'address3': '', 'city': 'Whittier', 'zip_code': '90602', 'country': 'US', 'state': 'CA', 'display_address': ['12402 E Washington Blvd', 'Whittier, CA 90602']}	Marie Callender's	2	4.0	187	-118.04753799999999	33.967002	Whittier	90602	Bakeries	American (Traditional)	Breakfast & Brunch	Los Angeles County	502100.0
lanza-brothers-market-los-angeles	{'address1': '1803 N Main St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90031', 'country': 'US', 'state': 'CA', 'display_address': ['1803 N Main St', 'Los Angeles, CA 90031']}	Lanza Brothers Market	1	4.5	134	-118.2211564	34.0668258	Los Angeles	90031	Grocery	Delis		Los Angeles County	199700.0
focus-south-el-monte-6	{'address1': '2541 Rosemead Blvd', 'address2': '', 'address3': None, 'city': 'South El Monte', 'zip_code': '91733', 'country': 'US', 'state': 'CA', 'display_address': ['2541 Rosemead Blvd', 'South El Monte, CA 91733']}	Focus	1	3.5	14	-118.06481000000001	34.05839	South El Monte	91733	Barbeque			Los Angeles County	433501.0
el-chavalon-sushi-and-mariscos-maywood-3	{'address1': '4944 Slauson Ave', 'address2': '', 'address3': None, 'city': 'Maywood', 'zip_code': '90270', 'country': 'US', 'state': 'CA', 'display_address': ['4944 Slauson Ave', 'Maywood, CA 90270']}	El Chavalon Sushi & Mariscos	2	5.0	11	-118.175117075443	33.9860464632511	Maywood	90270	Seafood	Sushi Bars	Mexican	Los Angeles County	533703.0
ronin-bbq-teriyaki-whittier	{'address1': '8250 Painter Ave', 'address2': '', 'address3': None, 'city': 'Whittier', 'zip_code': '90602', 'country': 'US', 'state': 'CA', 'display_address': ['8250 Painter Ave', 'Whittier, CA 90602']}	Ronin BBQ Teriyaki	2	4.5	250	-118.03250090183501	33.9634264757872	Whittier	90602	Barbeque	Japanese	Sandwiches	Los Angeles County	501802.0
pho-ngoon-san-gabriel-2	{'address1': '741 E Valley Blvd', 'address2': '', 'address3': '', 'city': 'San Gabriel', 'zip_code': '91776', 'country': 'US', 'state': 'CA', 'display_address': ['741 E Valley Blvd', 'San Gabriel, CA 91776']}	Pho Ngoon	1	4.0	361	-118.09108791475401	34.0803681546927	San Gabriel	91776	Vietnamese			Los Angeles County	481402.0
garden-café-alhambra-2	{'address1': '228 W Valley Blvd', 'address2': '', 'address3': '', 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['228 W Valley Blvd', 'Alhambra, CA 91801']}	Garden Café	1	3.0	868	-118.12491000000001	34.07813	Alhambra	91801	Chinese	Asian Fusion		Los Angeles County	481606.0
zapiens-salsa-grill-pico-rivera	{'address1': '6702-04 Rosemead Blvd', 'address2': '', 'address3': '', 'city': 'Pico Rivera', 'zip_code': '90660', 'country': 'US', 'state': 'CA', 'display_address': ['6702-04 Rosemead Blvd', 'Pico Rivera, CA 90660']}	Zapien's Salsa Grill	2	3.5	235	-118.0958837	33.984385700000004	Pico Rivera	90660	Mexican			Los Angeles County	500800.0
calimex-restaurant-los-angeles	{'address1': '711 1/2 S Kern Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90022', 'country': 'US', 'state': 'CA', 'display_address': ['711 1/2 S Kern Ave', 'Los Angeles, CA 90022']}	Calimex Restaurant	1	4.5	14	-118.165211677551	34.0241888165474	Los Angeles	90022	Mexican			Los Angeles County	531604.0
joe-ks-deli-vernon	{'address1': '2601 S Soto St', 'address2': None, 'address3': '', 'city': 'Vernon', 'zip_code': '90058', 'country': 'US', 'state': 'CA', 'display_address': ['2601 S Soto St', 'Vernon, CA 90058']}	Joe K's Deli	2	3.5	58	-118.2200618	34.0142409	Vernon	90058	American (Traditional)	Delis	Venues & Event Spaces	Los Angeles County	532400.0
seorakasan-charcoal-bbq-monterey-park	{'address1': '1790 W Garvey Ave', 'address2': 'Ste A', 'address3': '', 'city': 'Monterey Park', 'zip_code': '91754', 'country': 'US', 'state': 'CA', 'display_address': ['1790 W Garvey Ave', 'Ste A', 'Monterey Park, CA 91754']}	Seorakasan Charcoal Bbq	2	3.0	89	-118.15265813414	34.0618741479493	Monterey Park	91754	Barbeque	Korean	Chinese	Los Angeles County	482001.0
boca-del-rio-los-angeles-5	{'address1': '3706 Whitter Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90023', 'country': 'US', 'state': 'CA', 'display_address': ['3706 Whitter Blvd', 'Los Angeles, CA 90023']}	Boca Del Rio	2	4.0	19	-118.19358000000001	34.0242	Los Angeles	90023	Mexican			Los Angeles County	204910.0
tacos-el-pecas-los-angeles	{'address1': '999 S Soto St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90023', 'country': 'US', 'state': 'CA', 'display_address': ['999 S Soto St', 'Los Angeles, CA 90023']}	Tacos El Pecas	1	4.5	141	-118.216953151738	34.0324426044417	Los Angeles	90023	Mexican	Street Vendors		Los Angeles County	204600.0
626-lobster-rosemead-3	{'address1': '8632 Valley Blvd', 'address2': 'Suite E', 'address3': '', 'city': 'Rosemead', 'zip_code': '91770', 'country': 'US', 'state': 'CA', 'display_address': ['8632 Valley Blvd', 'Suite E', 'Rosemead, CA 91770']}	626 Lobster	2	4.0	126	-118.080612000525	34.080075718095	Rosemead	91770	Seafood	Vietnamese	Chinese	Los Angeles County	481300.0
california-burgers-montebello	{'address1': '870 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Montebello', 'zip_code': '90640', 'country': 'US', 'state': 'CA', 'display_address': ['870 Washington Blvd', 'Montebello, CA 90640']}	California Burgers	1	3.5	62	-118.118773	33.995253000000005	Montebello	90640	Burgers	Beer, Wine & Spirits	American (Traditional)	Los Angeles County	532102.0
noodle-house-monterey-park	{'address1': '958 E Garvey Ave', 'address2': '', 'address3': '', 'city': 'Monterey Park', 'zip_code': '91755', 'country': 'US', 'state': 'CA', 'display_address': ['958 E Garvey Ave', 'Monterey Park, CA 91755']}	Noodle House	1	4.0	112	-118.10958490000002	34.0623751	Monterey Park	91755	Chinese	Noodles		Los Angeles County	482202.0
bistro-nas-temple-city-10	{'address1': '9055 Las Tunas Dr', 'address2': 'Ste 105', 'address3': '', 'city': 'Temple City', 'zip_code': '91780', 'country': 'US', 'state': 'CA', 'display_address': ['9055 Las Tunas Dr', 'Ste 105', 'Temple City, CA 91780']}	Bistro Na's	2	4.0	289	-118.073006925934	34.1040909773355	Temple City	91780	Seafood	Chinese		Los Angeles County	480101.0
1st-street-burgers-los-angeles	{'address1': '3737 E 1st St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90063', 'country': 'US', 'state': 'CA', 'display_address': ['3737 E 1st St', 'Los Angeles, CA 90063']}	1st Street Burgers	1	4.0	56	-118.185447692871	34.036209106445305	Los Angeles	90063	Burgers			Los Angeles County	531101.0
boat-house-alhambra	{'address1': '25 W Valley Blvd', 'address2': '', 'address3': '', 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['25 W Valley Blvd', 'Alhambra, CA 91801']}	Boat House	2	3.5	541	-118.12377279999998	34.0786645	Alhambra	91801	Cajun/Creole			Los Angeles County	481604.0
sushi-bar-cafe-hikari-montebello	{'address1': '1864 Montebello Town Ctr', 'address2': '', 'address3': '', 'city': 'Montebello', 'zip_code': '90640', 'country': 'US', 'state': 'CA', 'display_address': ['1864 Montebello Town Ctr', 'Montebello, CA 90640']}	Sushi Bar Cafe Hikari	2	3.0	343	-118.082300796	34.0360995031932	Montebello	90640	Sushi Bars			Los Angeles County	530003.0
lotus-house-temple-city-2	{'address1': '5551 Rosemead Blvd', 'address2': '', 'address3': None, 'city': 'Temple City', 'zip_code': '91780', 'country': 'US', 'state': 'CA', 'display_address': ['5551 Rosemead Blvd', 'Temple City, CA 91780']}	Lotus House	1	4.0	188	-118.07371482253099	34.1003251473588	Temple City	91780	Vietnamese	Chinese		Los Angeles County	481201.0
lupes-restaurant-pico-rivera	{'address1': '8653 Beverly Blvd', 'address2': '', 'address3': '', 'city': 'Pico Rivera', 'zip_code': '90660', 'country': 'US', 'state': 'CA', 'display_address': ['8653 Beverly Blvd', 'Pico Rivera, CA 90660']}	Lupe's Restaurant	1	4.0	69	-118.08611	34.012409999999996	Pico Rivera	90660	Mexican	Sandwiches		Los Angeles County	500500.0
simmer-huang-黄记煌三汁焖锅-temple-city	{'address1': '5728 Rosemead Blvd', 'address2': 'Unit 107', 'address3': '', 'city': 'Temple City', 'zip_code': '91780', 'country': 'US', 'state': 'CA', 'display_address': ['5728 Rosemead Blvd', 'Unit 107', 'Temple City, CA 91780']}	Simmer Huang 黄记煌三汁焖锅	2	3.5	139	-118.07334509999998	34.104073299999996	Temple City	91780	Chinese	Hot Pot	Noodles	Los Angeles County	480101.0
world-seafood-restaurant-alhambra	{'address1': '1412 S Garfield Ave', 'address2': '', 'address3': None, 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['1412 S Garfield Ave', 'Alhambra, CA 91801']}	World Seafood Restaurant	2	3.0	97	-118.122769407928	34.077870409537695	Alhambra	91801	Seafood	Dim Sum	Cantonese	Los Angeles County	481606.0
el-pollero-95-bell	{'address1': '3825 E Gage Ave', 'address2': '', 'address3': '', 'city': 'Bell', 'zip_code': '90201', 'country': 'US', 'state': 'CA', 'display_address': ['3825 E Gage Ave', 'Bell, CA 90201']}	El Pollero 95	1	4.0	108	-118.1974	33.97943	Bell	90201	Mexican	Seafood		Los Angeles County	533601.0
aguas-tijuanas-juice-bar-pico-rivera	{'address1': '8744 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Pico Rivera', 'zip_code': '90660', 'country': 'US', 'state': 'CA', 'display_address': ['8744 Washington Blvd', 'Pico Rivera, CA 90660']}	Aguas Tijuana's Juice Bar	1	4.0	120	-118.100494	33.9843059	Pico Rivera	90660	Mexican	Juice Bars & Smoothies		Los Angeles County	502500.0
fragrant-jerky-rosemead-14	{'address1': '8930 Mission Dr', 'address2': 'Ste 106', 'address3': '', 'city': 'Rosemead', 'zip_code': '91770', 'country': 'US', 'state': 'CA', 'display_address': ['8930 Mission Dr', 'Ste 106', 'Rosemead, CA 91770']}	Fragrant Jerky	2	4.5	107	-118.074895	34.084373	Rosemead	91770	Chinese	Singaporean	Taiwanese	Los Angeles County	432202.0
phoenix-food-boutique-monterey-park	{'address1': '500 N Atlantic Blvd', 'address2': '', 'address3': '', 'city': 'Monterey Park', 'zip_code': '91754', 'country': 'US', 'state': 'CA', 'display_address': ['500 N Atlantic Blvd', 'Monterey Park, CA 91754']}	Phoenix Food Boutique	1	3.5	279	-118.13401706994101	34.067966999999996	Monterey Park	91754	Chinese			Los Angeles County	481713.0
food-4-less-taco-stand-los-angeles	{'address1': '4930 Navarro St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90032', 'country': 'US', 'state': 'CA', 'display_address': ['4930 Navarro St', 'Los Angeles, CA 90032']}	Food 4 Less Taco Stand	1	4.5	23	-118.17518899999999	34.086126	Los Angeles	90032	Street Vendors	Mexican	Food Stands	Los Angeles County	201503.0
quan-de-7-mon-el-monte	{'address1': '9663 Garvey Ave', 'address2': 'Ste 209', 'address3': '', 'city': 'El Monte', 'zip_code': '91733', 'country': 'US', 'state': 'CA', 'display_address': ['9663 Garvey Ave', 'Ste 209', 'El Monte, CA 91733']}	Quan De 7 Mon	2	5.0	7	-118.05824960000001	34.0628649	El Monte	91733	Vietnamese			Los Angeles County	433102.0
big-rice-korean-cuisine-temple-city	{'address1': '5703 Rosemead Blvd', 'address2': None, 'address3': '', 'city': 'Temple City', 'zip_code': '91780', 'country': 'US', 'state': 'CA', 'display_address': ['5703 Rosemead Blvd', 'Temple City, CA 91780']}	BIG RICE Korean Cuisine	1	3.5	348	-118.07378490000002	34.103819200000004	Temple City	91780	Korean			Los Angeles County	480101.0
kang-kang-food-court-alhambra	{'address1': '27 E Valley Blvd', 'address2': None, 'address3': '', 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['27 E Valley Blvd', 'Alhambra, CA 91801']}	Kang Kang Food Court	1	3.5	604	-118.122487	34.078827000000004	Alhambra	91801	Taiwanese	Chinese		Los Angeles County	481603.0
mi-jacalito-los-angeles-2	{'address1': '2319 E Cesar E Chavez Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90033', 'country': 'US', 'state': 'CA', 'display_address': ['2319 E Cesar E Chavez Ave', 'Los Angeles, CA 90033']}	Mi Jacalito	1	4.5	15	-118.20811210000001	34.047102	Los Angeles	90033	Seafood	Mexican		Los Angeles County	203600.0
la-monarca-bakery-pico-rivera	{'address1': '6001 Rosemead Blvd', 'address2': 'Ste A', 'address3': None, 'city': 'Pico Rivera', 'zip_code': '90660', 'country': 'US', 'state': 'CA', 'display_address': ['6001 Rosemead Blvd', 'Ste A', 'Pico Rivera, CA 90660']}	La Monarca Bakery	2	3.5	49	-118.09063	33.9921	Pico Rivera	90660	Bakeries	Coffee & Tea	Salad	Los Angeles County	500700.0
taco-boy-pico-rivera	{'address1': '9024 Slauson Ave', 'address2': '', 'address3': '', 'city': 'Pico Rivera', 'zip_code': '90660', 'country': 'US', 'state': 'CA', 'display_address': ['9024 Slauson Ave', 'Pico Rivera, CA 90660']}	Taco Boy	1	4.0	132	-118.104148	33.970169	Pico Rivera	90660	Tacos			Los Angeles County	502602.0
lupes-lunch-room-los-angeles	{'address1': '1198 Mirasol St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90023', 'country': 'US', 'state': 'CA', 'display_address': ['1198 Mirasol St', 'Los Angeles, CA 90023']}	Lupe's Lunch Room	1	4.0	21	-118.198776245117	34.0192527770996	Los Angeles	90023	Mexican			Los Angeles County	204920.0
the-bee-hive-whittier-5	{'address1': '13308 E Whittier Blvd', 'address2': None, 'address3': '', 'city': 'Whittier', 'zip_code': '90602', 'country': 'US', 'state': 'CA', 'display_address': ['13308 E Whittier Blvd', 'Whittier, CA 90602']}	The Bee Hive	1	4.5	86	-118.03353829999999	33.963317100000005	Whittier	90602	Vitamins & Supplements	Delis	Health Markets	Los Angeles County	502003.0
kim-tar-restaurant-monterey-park-2	{'address1': '964 E Garvey Ave', 'address2': '', 'address3': '', 'city': 'Monterey Park', 'zip_code': '91755', 'country': 'US', 'state': 'CA', 'display_address': ['964 E Garvey Ave', 'Monterey Park, CA 91755']}	Kim Tar Restaurant	2	3.0	179	-118.1098402	34.0623651	Monterey Park	91755	Chinese			Los Angeles County	482202.0
pho-family-restaurant-los-angeles-7	{'address1': '1025 N State St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90033', 'country': 'US', 'state': 'CA', 'display_address': ['1025 N State St', 'Los Angeles, CA 90033']}	Pho Family Restaurant	1	4.0	87	-118.21113999999999	34.05679	Los Angeles	90033	Vietnamese	Chinese	Asian Fusion	Los Angeles County	203300.0
tio-pepe-los-angeles	{'address1': '3578 E 8th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90023', 'country': 'US', 'state': 'CA', 'display_address': ['3578 E 8th St', 'Los Angeles, CA 90023']}	Tio Pepe	1	4.0	19	-118.1999938	34.0193297	Los Angeles	90023	Mexican			Los Angeles County	204920.0
