,State,County,TotalPop,Income,CensusTract,White Population %,Hispanic Population %,Black  Population %,Asian Population %,Native Population %,Other Population %,% Men,% Women
1785,New Jersey,Monmouth,629178,92908.1558032862,142,75.86957426992042,10.271047779801584,6.743011039801136,5.2558783047086814,0.044654771781594396,1.7902197788225267,48.66556046142745,51.33443953857255
1786,New Jersey,Morris,498192,107543.2601767993,100,72.90361045540674,12.430026576099175,3.0211982528824217,9.655096629411956,0.05484431705045444,1.9239024311911859,48.99195490895076,51.00804509104924
1790,New Jersey,Somerset,330604,110480.39856444568,68,59.360232483575516,13.964475626429204,8.768038499231709,15.994454695043009,0.10972160046460416,1.8009013805035632,48.77496944985541,51.22503055014458
1791,New Jersey,Sussex,145930,89525.66162543686,41,87.7017919550469,7.072260672925373,1.9493147399438087,1.832079079010484,0.04651613787432331,1.3856006304392523,49.60666072774618,50.393339272253826
1792,New Jersey,Union,548744,78835.66497127987,108,42.354750849212024,29.43756232414389,20.31418748997712,4.779616178035658,0.08237976178327233,3.025799462044233,48.7044960856064,51.29550391439359
1809,New Mexico,Los Alamos,17939,101165.03110541278,4,73.9381069178884,16.184720441496182,0.48599141535202633,6.673242655666425,1.0237638664362563,1.5990467696081156,51.16784659122582,48.83215340877418
1840,New York,Dutchess,292572,75022.08701789645,76,73.7519424278468,11.031867027603463,8.835867068619006,3.8853793254310056,0.11383591047673736,2.357526010691388,49.010158183284794,50.9898418167152
1856,New York,Nassau,1351003,103231.22517196483,276,62.89556855166126,15.76212251194112,10.863909776662245,8.467119318017792,0.1096743678585466,1.8877346682427787,48.50788636294664,51.49211363705336
1857,New York,New York,1614551,78711.76648678178,273,46.94547134156803,25.960278058729642,12.759981257947253,11.576953159113591,0.13496111302770866,2.587560070880388,47.13607684117751,52.86392315882248
1866,New York,Putnam,99488,97421.06318349951,19,81.20225755870055,12.684975072370536,2.163445842714699,2.301343880669026,0.02347519298809907,1.6190123431971692,49.85224348665165,50.14775651334834
1870,New York,Rockland,320688,84960.0832148381,65,63.79598176420696,16.774603352791498,11.458586850770844,6.151771503766903,0.1410077707927955,1.676164059771488,49.03519932145886,50.96480067854113
1878,New York,Suffolk,1501373,91564.17059518187,322,69.6269873642326,17.809544330422895,7.1462073715192735,3.7352726471036863,0.1339623131626851,1.526490552314448,49.235599681091905,50.7644003189081
1886,New York,Westchester,949828,97418.23610695831,215,55.168366799041536,23.569786108642845,13.38630688924732,5.592447790547341,0.1272949418210455,2.138891251889816,48.26400148237365,51.73599851762635
2041,North Dakota,Williams,29619,88085.30173199635,7,86.8182146595091,4.531240082379553,1.8070191431175935,0.3071879536783821,4.065690941625308,2.408599209966574,54.2422093926196,45.7577906073804
2062,Ohio,Delaware,185433,96980.75105294095,35,87.12689542853752,2.3347990918552797,3.557287537816893,4.752862759055832,0.08905480685746334,2.1075391111614445,49.485258826638194,50.51474117336181
2069,Ohio,Geauga,93874,76358.49047659629,21,95.85060506636555,1.261587873106504,1.311210771885719,0.6025427700960863,0.03082003536655517,0.9432334831795834,49.173360035792655,50.826639964207345
2124,Ohio,Warren,215336,79987.28034327748,32,88.70539018092654,2.388319649292269,2.3596444626072746,4.615559404837091,0.06703941746851431,1.8493238473826963,49.13251848274325,50.86748151725675
2251,Pennsylvania,Bucks,626583,84543.76451483682,142,85.54130019486642,4.739556132228291,3.696750630004325,4.325036108544279,0.12143706420378465,1.5759198701528765,49.01601224418792,50.98398775581208
2257,Pennsylvania,Chester,506461,93219.23020726176,115,80.9487658477158,6.983065823429643,5.736987645643001,4.4765632496875405,0.0623631434602072,1.7720787977751506,49.2132661744932,50.7867338255068
2288,Pennsylvania,Montgomery,809810,87243.64810634594,210,77.61178004717156,4.59214124300762,8.476540793519472,7.032116298884928,0.07561181017769601,2.187834924241489,48.3749274521184,51.6250725478816
2388,Rhode Island,Bristol,49176,79559.9154465593,11,93.44386082641941,2.3663962095331055,1.165493330079714,1.5852794045876035,0.0,1.4153326826094028,48.08443142996583,51.91556857003417
2479,South Dakota,Lincoln,49874,77483.91743192846,11,93.99309860849343,1.7050928339415325,1.031072302201548,0.9087781208645788,0.5330793599871678,1.7843986846854085,49.77543409391667,50.22456590608333
2598,Tennessee,Williamson,199456,100922.30177583026,37,85.82616717471522,4.669799354243543,4.367408852077651,3.5643911439114397,0.11852037542114552,1.441399105567141,48.76163163805551,51.23836836194449
2642,Texas,Collin,862215,91075.27317548408,152,60.75087339004771,15.013824162186928,8.870476041358597,12.432283015257218,0.347186606588844,2.525665524260189,49.08984418039584,50.910155819604164
2661,Texas,Denton,731851,83998.8856133284,137,62.11073756816617,18.84790565292662,8.68194796481797,7.272027639505856,0.27847785956431015,2.7370001544030136,49.20564431831069,50.79435568168931
2678,Texas,Fort Bend,656009,94804.70604824019,75,35.18462963160567,24.012388701984275,20.42191799197877,18.34526065953363,0.1816066547867484,1.826681341262085,48.96060877213575,51.03939122786425
2729,Texas,Kendall,37361,76056.5425978962,6,75.13773721260138,21.857062177136584,0.6849816653729826,0.6659805679719495,0.04361767618639758,1.5670030245443123,48.047429137335726,51.952570862664274
2768,Texas,Montgomery,502586,75371.62266756337,59,69.09711691133457,22.166415101097126,3.422382438030506,2.4618065365927424,0.3228173884668494,2.504450780562929,49.52764303024756,50.47235696975244
